"","y","x1","x2","x3","x5","x6","x7","x8","x10","x4a","x4b","x9a","x9b","y_50","y_25","y_10","y_5","y_1","y_0.1","y_0.01","y_0.001","y_1e-04","y_1e-05","y_1e-06","y_1e-07","y_1e-08","y_1e-09","y_1e-10"
"85",12.2717170715332,56,1,11,14.1475372314453,67,75,1,9.97000026702881,1,0,0,0,138.649431105462,109.75131349706,92.4124429320189,86.6328194103385,82.0091205929942,80.9687883590917,80.8647551357015,80.8543518133624,80.8533114811285,80.8532074479051,80.8531970445828,80.8531960042506,80.8531959002174,80.853195889814,80.8531958887737
"86",12.1003847122192,66,0,35,2.11126232147217,390,236,0,15.2600002288818,1,0,0,0,60.9280133241604,79.3109208384087,90.3406653469578,94.0172468498075,96.9585120520872,97.6202967226001,97.6864751896514,97.6930930363566,97.6937548210271,97.6938209994941,97.6938276173408,97.6938282791255,97.693828345304,97.6938283519218,97.6938283525836
"87",11.9056634902954,43,1,14,11.9007873535156,308,310,0,20.9300003051758,1,0,0,0,91.8136780682534,85.0939121418562,81.062052586018,79.7180994007385,78.642936852515,78.4010252791647,78.3768341218296,78.3744150060961,78.3741730945228,78.3741489033655,78.3741464842497,78.3741462423382,78.374146218147,78.3741462157279,78.374146215486
"88",13.73193359375,38,1,22,0.959897220134735,117,120,0,11.5500001907349,1,0,0,0,-77.3208711499953,-6.91515084777305,35.3282813335603,49.4094253940047,60.6743406423603,63.2089465732403,63.4624071663283,63.4877532256371,63.4902878315679,63.490541292161,63.4905666382203,63.4905691728263,63.4905694262869,63.4905694516329,63.4905694541675
"89",12.3939838409424,63,0,15,1.723996758461,168,56,0,9.53999996185303,1,0,1,0,97.4314000907495,92.8350385412605,90.0772216115672,89.1579493016694,88.4225314537511,88.2570624379695,88.2405155363914,88.2388608462335,88.2386953772178,88.2386788303162,88.238677175626,88.238677010157,88.2386769936101,88.2386769919554,88.23867699179
"90",12.5325784683228,53,1,13,2.51343154907227,37,0,0,20.7800006866455,1,1,1,0,153.458079403164,120.307854294727,100.417719229664,93.7876742079766,88.4836381906266,87.2902300867229,87.1708892763325,87.1589551952935,87.1577617871896,87.1576424463792,87.1576305122981,87.15762931889,87.1576291995492,87.1576291876151,87.1576291864217
"91",12.3630247116089,65,0,26,3.23890686035156,107,31,1,25.8099994659424,1,0,0,0,78.316581190248,92.5527472465278,101.094446880296,103.941680091552,106.219466660556,106.731968638582,106.783218836385,106.788343856165,106.788856358143,106.788907608341,106.788912733361,106.788913245863,106.788913297113,106.788913302238,106.788913302751
"92",11.5448532104492,45,1,12,8.14405536651611,7,63,1,9.52000045776367,1,0,0,0,96.0400563995668,81.2214838143641,72.3303402632425,69.366625746202,66.9956541325696,66.4621855195023,66.4088386581956,66.4035039720649,66.4029705034518,66.4029171565905,66.4029118219044,66.4029112884358,66.4029112350889,66.4029112297542,66.4029112292207
"93",11.9085216522217,60,0,8,1.44834673404694,27,31,0,7,1,1,0,1,116.836330146571,98.8786595584227,88.1040572055334,84.5125230879036,81.6392957937998,80.9928196526265,80.9281720385091,80.9217072770974,80.9210608009562,80.9209961533421,80.9209896885807,80.9209890421046,80.9209889774569,80.9209889709922,80.9209889703457
"94",13.1131839752197,51,1,7,4.55980110168457,130,64,1,9.76000022888184,1,1,0,1,16.3750566775037,46.2883885072655,64.2363876051226,70.2190539710749,75.0051870638368,76.0820670097083,76.1897550042954,76.2005238037541,76.2016006837,76.2017083716946,76.201719140494,76.201720217374,76.201720325062,76.2017203358308,76.2017203369076
"95",11.8716220855713,57,0,13,4.76426219940186,79,246,1,13.3699998855591,1,0,0,0,85.0591010611051,85.3235092791285,85.4821542099426,85.5350358535473,85.5773411684311,85.5868598642799,85.5878117338648,85.5879069208233,85.5879164395192,85.5879173913887,85.5879174865757,85.5879174960944,85.5879174970463,85.5879174971415,85.587917497151
"96",10.9043531417847,45,1,11,4.57361841201782,131,15,0,0.839999973773956,1,0,0,1,53.3409235342657,56.5537370755536,58.4814252003264,59.123987908584,59.63803807519,59.7536993626764,59.765265491425,59.7664221042999,59.7665377655874,59.7665493317161,59.766550488329,59.7665506039903,59.7665506155564,59.766550616713,59.7665506168287
"97",11.2748136520386,59,1,12,13.1503801345825,356,170,0,11.9700002670288,1,0,1,0,42.5357801006998,64.6219533071873,77.8736572310798,82.2908918723773,85.8246795854153,86.6197818208488,86.6992920443922,86.7072430667465,86.708038168982,86.7081176792055,86.7081256302279,86.7081264253301,86.7081265048403,86.7081265127913,86.7081265135864
"98",11.4083585739136,39,1,18,3.45635175704956,166,99,0,21.9400005340576,1,0,0,0,98.4718379376289,86.5375579898831,79.3769900212355,76.9901340316864,75.080649240047,74.6510151619282,74.6080517541163,74.6037554133351,74.603325779257,74.6032828158492,74.6032785195084,74.6032780898743,74.6032780469109,74.6032780426145,74.6032780421849
"99",12.9143924713135,54,1,20,0.574576497077942,4,27,0,16.25,1,0,0,0,111.376373249127,97.0474974055467,88.4501718993983,85.5843967306822,83.2917765957093,82.7759370653404,82.7243531123035,82.7191947169998,82.7186788774694,82.7186272935164,82.7186221351211,82.7186216192815,82.7186215676976,82.7186215625392,82.7186215620234
"100",10.8197584152222,61,0,22,5.61151695251465,0,0,0,14.9300003051758,1,1,0,0,79.2251620322447,76.8014524419468,75.3472266877681,74.8624847697085,74.4746912352608,74.3874376900101,74.378712335485,74.3778398000325,74.3777525464872,74.3777438211327,74.3777429485973,74.3777428613437,74.3777428526184,74.3777428517458,74.3777428516586
"101",12.4651689529419,49,1,28,4.18829870223999,90,92,1,7.73000001907349,1,1,0,0,25.0244769819887,48.2058784877801,62.1147193912549,66.7509996924132,70.4600239333398,71.2945543875483,71.3780074329692,71.3863527375113,71.3871872679655,71.3872707210109,71.3872790663154,71.3872799008459,71.3872799842989,71.3872799926442,71.3872799934788
"102",13.5585203170776,48,1,30,0.78911280632019,312,83,1,10.5,0,0,1,0,39.7135332926117,57.0277576505463,67.416292265307,70.8791371368939,73.6494130341634,74.2727251110491,74.3350563187377,74.3412894395065,74.3419127515834,74.3419750827911,74.3419813159119,74.3419819392239,74.3419820015551,74.3419820077883,74.3419820084116
"103",11.1078729629517,65,1,18,2.98725914955139,99,434,0,16.8500003814697,1,0,0,0,125.811597749805,111.335349822427,102.649601066,99.7543514805245,97.438151812144,96.9170068867584,96.8648923942198,96.859680944966,96.8591598000406,96.8591076855481,96.8591024740988,96.8591019529539,96.8591019008394,96.8591018956279,96.8591018951068
"104",10.7556123733521,67,0,18,6.65396738052368,347,13,0,21.9200000762939,1,0,1,0,60.9379761168248,83.0299548656805,96.2851421149939,100.703537864765,104.238254464582,105.033565699541,105.113096823037,105.121049935386,105.121845246621,105.121924777745,105.121932730857,105.121933526168,105.121933605699,105.121933613652,105.121933614448
"105",13.5796852111816,47,0,18,3.8918993473053,893,90,1,7.09999990463257,1,0,1,0,28.502066790749,49.7631106012823,62.5197368876023,66.771945649709,70.1737126593943,70.9391102365735,71.0156499942915,71.0233039700632,71.0240693676404,71.0241459073981,71.0241535613739,71.0241543267715,71.0241544033112,71.0241544109652,71.0241544117306
"106",11.0144329071045,66,0,23,7.14231967926025,306,29,0,33.560001373291,0,0,0,0,41.5875200288756,78.0487329762064,99.9254607446048,107.217703334071,113.051497405644,114.364101071748,114.495361438358,114.508487475019,114.509800078685,114.509931339052,114.509944465089,114.509945777692,114.509945908953,114.509945922079,114.509945923391
"107",12.4007873535156,49,1,26,2.30356884002686,10,0,1,15.8100004196167,1,0,0,0,117.316979488513,97.3993775983866,85.448816464311,81.4652960862858,78.2784797838656,77.5614461158211,77.4897427490167,77.4825724123362,77.4818553786682,77.4817836753014,77.4817765049647,77.481775787931,77.4817757162277,77.4817757090573,77.4817757083403
"108",13.8748092651367,46,1,31,0.999631941318512,25,82,0,43.4599990844727,1,0,0,0,117.151793045259,109.754862401202,105.316704014767,103.837317885956,102.653808982907,102.387519479721,102.360890529402,102.35822763437,102.357961344867,102.357934715917,102.357932053022,102.357931786732,102.357931760103,102.35793175744,102.357931757174
"109",11.3709373474121,46,1,26,1.18837857246399,64,7,0,12.1400003433228,1,0,0,0,101.398346088238,86.6280586766618,77.7658862297161,74.8118287474008,72.4485827615486,71.9168524147319,71.8636793800502,71.8583620765821,71.8578303462352,71.8577771732006,71.8577718558971,71.8577713241667,71.8577712709937,71.8577712656764,71.8577712651447
"110",10.9958229064941,47,1,25,4.42907762527466,0,24,0,13.5299997329712,1,0,0,0,53.0197153184435,55.5310000634731,57.0377709104909,57.5400278594968,57.9418334187015,58.0322396695226,58.0412802946047,58.0421843571129,58.0422747633637,58.0422838039888,58.0422847080513,58.0422847984576,58.0422848074982,58.0422848084023,58.0422848084927
"111",12.1367464065552,45,1,44,0.849548041820526,3,0,0,22.9200000762939,1,0,0,0,36.1388698501017,57.4320082582249,70.2078913030989,74.4665189847235,77.8734211300232,78.6399741127157,78.7166294109849,78.7242949408118,78.7250614937945,78.7251381490928,78.7251458146226,78.7251465811756,78.7251466578309,78.7251466654964,78.725146666263
"112",11.7055387496948,62,0,12,12.7141618728638,30,0,1,9.52999973297119,1,0,0,0,81.0017206986692,83.4957923814262,84.9922353910803,85.4910497276317,85.8901011968728,85.979887777452,85.98886643551,85.9897643013158,85.9898540878963,85.9898630665544,85.9898639644202,85.9898640542068,85.9898640631855,85.9898640640833,85.9898640641731
"113",12.3437185287476,56,0,18,2.95882439613342,34,84,1,4.36999988555908,1,0,0,0,155.877260524834,115.305938444962,90.9631451970389,82.8488807810645,76.357469248285,74.8969016534096,74.750844893922,74.7362392179733,74.7347786503784,74.7346325936189,74.734617987943,74.7346165273754,74.7346163813186,74.7346163667129,74.7346163652524
"114",12.607346534729,54,1,31,1.48400247097015,41,154,0,18.2399997711182,1,0,0,0,46.790803562063,66.3315309388788,78.0559673649682,81.9641128403314,85.0906292206219,85.7940954061873,85.8644420247438,85.8714766865995,85.872180152785,85.8722504994036,85.8722575340654,85.8722582375316,85.8722583078782,85.8722583149129,85.8722583156164
"115",12.9613876342773,48,1,37,4.0534200668335,277,7,1,9.02999973297119,0,0,0,0,114.231827967707,92.9593920054895,80.1959304281592,75.9414432357158,72.5378534817611,71.7720457871212,71.6954650176573,71.6878069407109,71.6870411330162,71.6869645522468,71.6869568941698,71.6869561283621,71.6869560517814,71.6869560441233,71.6869560433575
"116",12.4621114730835,60,1,43,1.36991441249847,172,0,0,20.1100006103516,1,1,0,0,86.5080532385309,91.0337795827708,93.7492153893147,94.6543606581626,95.378476873241,95.5414030216337,95.5576956364729,95.5593248979569,95.5594878241052,95.5595041167201,95.5595057459816,95.5595059089077,95.5595059252003,95.5595059268296,95.5595059269925
"117",11.8479423522949,67,1,14,30.7127952575684,372,422,1,17.2700004577637,0,0,1,0,45.6761666090559,73.0777764322458,89.5187423261597,94.9990642907977,99.3833218625081,100.369779816143,100.468425611506,100.478290191043,100.479276648996,100.479375294792,100.479385159371,100.479386145829,100.479386244475,100.47938625434,100.479386255326
"118",12.7021913528442,46,1,31,3.12466311454773,132,32,1,23.5799999237061,1,0,0,0,14.7991731311444,49.6303533953183,70.5290615538227,77.4952976066575,83.0682864489253,84.3222089384356,84.4476011873866,84.4601404122817,84.4613943347712,84.4615197270202,84.4615322662451,84.4615335201676,84.4615336455598,84.4615336580991,84.461533659353
"119",11.7999515533447,58,1,19,2.13742661476135,139,56,1,26.4599990844727,1,0,1,0,102.787244837048,101.635129032805,100.943859550259,100.71343638941,100.529097860731,100.487621691778,100.483474074883,100.483059313193,100.483017837024,100.483013689407,100.483013274646,100.48301323317,100.483013229022,100.483013228607,100.483013228566
"120",13.2942571640015,55,1,13,2.91863203048706,340,55,1,17.7800006866455,0,0,0,1,54.9918104244045,71.7241599502358,81.7635696657345,85.1100395709008,87.7872154950338,88.3895800779637,88.4498165362567,88.455840182086,88.4564425466689,88.4565027831272,88.4565088067731,88.4565094091376,88.4565094693741,88.4565094753978,88.4565094760001
"121",12.3431968688965,41,1,48,0.730868577957153,34,96,1,8.06999969482422,1,0,0,0,-19.1695722111894,22.0006134517796,46.702724849561,54.9367619821548,61.5239916882298,63.0061183720967,63.1543310404834,63.169152307322,63.1706344340059,63.1707826466743,63.1707974679411,63.1707989500678,63.1707990982805,63.1707991131018,63.1707991145839
"122",10.8582458496094,81,0,23,2.738844871521,65,75,0,18.5900001525879,1,0,0,0,144.008416383074,129.550115334043,120.875134704625,117.983474494819,115.670146326974,115.149647489209,115.097597605433,115.092392617055,115.091872118217,115.091820068333,115.091814863345,115.091814342846,115.091814290796,115.091814285591,115.091814285071
"123",13.890251159668,44,1,31,0.508214831352234,25,35,0,9.44999980926514,1,0,0,0,45.9129528973414,56.5395399528456,62.9154921861481,65.0408095972489,66.7410635261296,67.1236206601277,67.1618763735275,67.1657019448675,67.1660845020015,67.1661227577149,67.1661265832863,67.1661269658434,67.1661270040991,67.1661270079247,67.1661270083072
"124",11.570948600769,37,1,28,9.03677749633789,27,230,1,26.8799991607666,1,1,0,0,130.197619328403,103.2427937449,87.0698983947978,81.6789332780972,77.3661611847366,76.3957874637305,76.2987500916299,76.2890463544198,76.2880759806988,76.2879789433267,76.2879692395895,76.2879682692158,76.2879681721784,76.2879681624747,76.2879681615043
"125",11.9894828796387,48,1,13,20.1922378540039,293,22,0,9.03999996185303,1,0,0,0,11.5003744710538,41.6435069357108,59.7293864145049,65.7580129074363,70.5809141017814,71.6660668705091,71.7745821473818,71.7854336750691,71.7865188278379,71.7866273431147,71.7866381946424,71.7866392797952,71.7866393883105,71.786639399162,71.7866394002471
"126",11.400297164917,50,1,10,57.8459739685059,1200,85,0,16.8099994659424,0,0,1,0,76.3731151056254,79.2529580597706,80.9808638322577,81.5568324230867,82.0176072957499,82.1212816420991,82.131649076734,82.1326858201976,82.1327894945439,82.1327998619785,82.132800898722,82.1328010023963,82.1328010127638,82.1328010138005,82.1328010139042
"127",11.7648315429688,65,0,20,1.91022229194641,8,40,0,22.1499996185303,1,1,0,0,92.6998693531512,96.2542697305079,98.386909956922,99.0977900323933,99.6664940927704,99.7944525063552,99.8072483477137,99.8085279318496,99.8086558902631,99.8086686861045,99.8086699656886,99.808670093647,99.8086701064429,99.8086701077225,99.8086701078504
"128",12.837739944458,45,1,27,0.812880575656891,0,57,0,5.82000017166138,1,0,0,0,9.47721829336518,29.3247048301129,41.2331967521615,45.2026940595111,48.3782919053907,49.0928014207136,49.1642523722459,49.1713974673991,49.1721119769145,49.172183427866,49.1721905729612,49.1721912874707,49.1721913589216,49.1721913660667,49.1721913667812
"129",13.7049007415771,62,1,16,10.967137336731,423,333,1,41.5299987792969,1,0,1,0,177.674623242389,149.130165594653,132.003491006011,126.294599476464,121.727486252826,120.699885777508,120.597125729976,120.586849725223,120.585822124747,120.5857193647,120.585709088695,120.585708061095,120.585707958335,120.585707948059,120.585707947031
"130",12.6536922454834,68,0,13,3.79814147949219,67,85,0,33.9099998474121,1,1,1,0,135.820803420695,126.266866376186,120.534504149481,118.623716740579,117.095086813457,116.751145079855,116.716750906495,116.713311489159,116.712967547425,116.712933153252,116.712929713835,116.712929369893,116.712929335499,116.712929332059,116.712929331715
"131",12.0039710998535,54,0,26,0.901556730270386,0,14,1,28.7900009155273,1,0,0,0,43.5041855606915,63.0869962542135,74.8366826703267,78.753244809031,81.8864945199945,82.5914757049613,82.661973823458,82.6690236353077,82.6697286164926,82.6697991146112,82.669806164423,82.6698068694042,82.6698069399023,82.6698069469521,82.6698069476571
"132",11.7380933761597,42,1,23,53.3524627685547,328,680,1,35.5900001525879,1,0,0,0,90.865260858222,91.8550347248916,92.4488990448933,92.6468538182272,92.8052176368944,92.8408494960945,92.8444126820145,92.8447690006065,92.8448046324657,92.8448081956516,92.8448085519702,92.8448085876021,92.8448085911652,92.8448085915216,92.8448085915572
"133",12.3146381378174,62,1,12,4.90840005874634,53,30,0,22.8700008392334,1,0,1,0,85.4344763676373,92.2292577476645,96.3061265756808,97.6650828516862,98.7522478724906,98.9968600021716,99.0213212151397,99.0237673364365,99.0240119485661,99.0240364097791,99.0240388559004,99.0240391005125,99.0240391249738,99.0240391274199,99.0240391276645
"134",12.3705759048462,58,0,8,10.4834890365601,113,97,0,23.7700004577637,1,0,0,0,151.440364540713,123.918830713584,107.405910417307,101.901603651881,97.4981582395406,96.507383021764,96.4083054999863,96.3983977478085,96.3974069725908,96.397307895069,96.3972979873168,96.3972969965416,96.3972968974641,96.3972968875563,96.3972968865655
"135",11.9471960067749,52,1,12,12.8862285614014,186,37,0,21.7999992370605,1,0,1,0,133.201473854378,110.810965472465,97.3766604433177,92.8985587669352,89.3160774258292,88.5100191240803,88.4294132939055,88.421352710888,88.4205466525862,88.420466046756,88.420457986173,88.4204571801147,88.4204570995089,88.4204570914483,88.4204570906422
"136",14.0243577957153,47,1,27,1.14880669116974,77,34,1,20.6100006103516,0,0,0,0,9.50701175727274,45.5568341240329,67.1867275440889,74.396692017441,80.1646635961226,81.4624572013259,81.5922365618463,81.6052144978983,81.6065122915035,81.606642070864,81.6066550488001,81.6066563465937,81.606656476373,81.606656489351,81.6066564906488
"137",11.0807790756226,55,1,23,19.9939842224121,129,7,1,9.39999961853027,1,0,0,0,39.0093123951514,59.3488243661414,71.5525315487354,75.6204339429334,78.8747558582918,79.6069782892475,79.6802005323431,79.6875227566526,79.6882549790836,79.6883282013267,79.688335523551,79.6883362557734,79.6883363289956,79.6883363363179,79.6883363370501
"138",11.2728061676025,61,1,30,7.08407783508301,460,220,0,19.8500003814697,1,0,0,0,141.679163286606,119.257673442675,105.804779536315,101.320481567529,97.7330431925,96.9258695581185,96.8451521946804,96.8370804583365,96.8362732847022,96.8361925673387,96.8361844956024,96.8361836884287,96.8361836077114,96.8361835996396,96.8361835988325
"139",13.070987701416,49,1,19,3.5097336769104,96,79,1,24.0599994659424,1,1,1,0,130.110332624833,109.012259219057,96.3534151755917,92.1338004944365,88.7581087495124,87.9985781069045,87.9226250426437,87.9150297362176,87.914270205575,87.9141942525108,87.9141866572043,87.9141858976737,87.9141858217206,87.9141858141253,87.9141858133658
"140",11.7481498718262,59,1,28,1.64654421806335,464,200,0,17.5599994659424,1,0,1,0,147.217919335656,120.062494157932,103.769239051297,98.3381540157523,93.9932859873164,93.0156906809183,92.9179311502785,92.9081551972145,92.9071776019081,92.9070798423775,92.9070700664244,92.9070690888291,92.9070689910696,92.9070689812936,92.907068980316
"141",12.3508491516113,48,1,20,7.20882797241211,71,35,0,31.8899993896484,1,1,0,0,108.517479863611,100.865277311112,96.2739557796123,94.7435152691125,93.5191628607127,93.2436835688227,93.2161356396337,93.2133808467148,93.213105367423,93.2130778194938,93.2130750647008,93.2130747892216,93.2130747616736,93.2130747589188,93.2130747586434
"142",11.7901010513306,48,1,10,8.44379425048828,186,283,0,8.30000019073486,0,0,0,0,129.013533885089,99.3651418432231,81.5761066181038,75.6464282097307,70.9026854830322,69.835343369525,69.7286091581743,69.7179357370393,69.7168683949257,69.7167616607144,69.7167509872933,69.7167499199511,69.7167498132169,69.7167498025435,69.7167498014762
"143",13.6444892883301,57,1,23,2.69769978523254,102,54,1,20.7800006866455,1,0,0,0,50.0598919963717,71.6738477719135,84.6422212372386,88.9650123923469,92.4232453164336,93.2013477243531,93.2791579651451,93.2869389892243,93.2877170916322,93.287794901873,93.2878026828971,93.2878034609995,93.2878035388097,93.2878035465907,93.2878035473688
"144",13.2143726348877,51,1,28,0.930860042572021,101,244,0,23.1100006103516,1,0,0,0,84.5893455844452,86.7244346847571,88.0054881449442,88.4325059650065,88.7741202210564,88.8509834286677,88.8586697494288,88.8594383815049,88.8595152447125,88.8595229310333,88.8595236996653,88.8595237765285,88.8595237842149,88.8595237849835,88.8595237850604
"145",12.2124471664429,53,1,21,0.840657949447632,42,0,0,12.1999998092651,1,1,1,0,73.6304647175079,76.5101811543163,78.2380110164013,78.813954303763,79.2747089336523,79.3783787253774,79.3887457045499,79.3897824024672,79.3898860722589,79.3898964392381,79.389897475936,79.3898975796058,79.3898975899728,79.3898975910095,79.3898975911131
"146",12.3623123168945,57,1,13,2.79484272003174,46,0,1,26.9099998474121,1,0,0,1,177.142527379807,137.938771716432,114.416518318406,106.575767185731,100.303166279591,98.8918310757097,98.7506975553215,98.7365842032827,98.7351728680788,98.7350317345584,98.7350176212064,98.7350162098712,98.7350160687377,98.7350160546243,98.735016053213
"147",12.8487138748169,45,1,14,18.6932582855225,42,337,1,24.3099994659424,1,0,0,0,68.0279960786762,75.4549720484945,79.9111576303854,81.3965528243491,82.58486897952,82.8522401144335,82.8789772279248,82.8816509392739,82.8819183104088,82.8819450475223,82.8819477212337,82.8819479886048,82.8819480153419,82.8819480180156,82.881948018283
"148",11.9729843139648,65,0,15,11.1904773712158,90,268,0,15.8500003814697,1,0,0,0,143.752455448132,119.655649945202,105.197566643445,100.378205542859,96.5227166623901,95.6552316642846,95.5684831644741,95.559808314493,95.5589408294949,95.5588540809951,95.5588454061451,95.5588445386601,95.5588444519116,95.5588444432368,95.5588444423693
"149",12.813648223877,40,1,22,1.71314358711243,48,94,0,11.0600004196167,1,0,0,0,77.8126038438507,70.8121467498125,66.6118724933897,65.2117810745821,64.091707939536,63.8396914841506,63.8144898386121,63.8119696740582,63.8117176576028,63.8116924559573,63.8116899357927,63.8116896837763,63.8116896585746,63.8116896560545,63.8116896558024
"150",11.9237251281738,49,1,13,24.4024391174316,286,8,0,27.5900001525879,1,0,1,0,56.0315137100255,73.70361240155,84.3068716164646,87.8412913547695,90.6688271454134,91.3050226983083,91.3686422535978,91.3750042091267,91.3756404046796,91.3757040242349,91.3757103861904,91.375711022386,91.3757110860056,91.3757110923675,91.3757110930037
"151",12.5272731781006,59,1,13,234.339965820312,299,479,1,18.9400005340576,1,0,1,0,82.9000922679743,88.6573444995794,92.1116958385424,93.2631462848634,94.1843066419202,94.391567722258,94.4122938302918,94.4143664410952,94.4145737021755,94.4145944282836,94.4145965008944,94.4145967081554,94.4145967288815,94.4145967309542,94.4145967311614
"152",11.199179649353,73,0,20,5.59521913528442,22,116,0,12.6400003433228,1,0,0,0,112.544381862275,105.995812960635,102.066671619652,100.756957839324,99.7091868150612,99.4734383346022,99.4498634865563,99.4475060017517,99.4472702532712,99.4472466784232,99.4472443209384,99.4472440851899,99.4472440616151,99.4472440592576,99.4472440590218
"153",11.9165325164795,43,1,24,7.30870389938354,78,13,0,10.0699996948242,1,0,0,0,75.0656514199288,70.5697319542631,67.8721802748637,66.9729963817305,66.253649267224,66.09179616646,66.0756108563836,66.073992325376,66.0738304722752,66.0738142869652,66.0738126684342,66.0738125065811,66.0738124903958,66.0738124887772,66.0738124886154
"154",12.1066246032715,51,1,16,6.13220882415771,35,97,0,20.4500007629395,1,1,0,0,182.62089251331,133.486945452525,104.006577216055,94.1797878038981,86.3183562741727,84.5495341799845,84.3726519705656,84.3549637496237,84.3531949275296,84.3530180453201,84.3530003570992,84.3529985882771,84.3529984113949,84.3529983937067,84.3529983919379
"155",12.1240501403809,60,1,25,5.36308574676514,62,0,0,8.6899995803833,1,0,0,0,52.7621650036155,67.727750508118,76.7071018108195,79.70021891172,82.0947125924404,82.6334736706025,82.6873497784187,82.6927373892003,82.6932761502785,82.6933300263863,82.6933354139971,82.6933359527582,82.6933360066343,82.6933360120219,82.6933360125607
"156",12.0332593917847,44,1,17,4.27142953872681,44,139,0,14.3900003433228,1,1,0,0,-9.99833626582584,30.5364540239859,54.857328197873,62.9642862558353,69.4498527022052,70.9091051526384,71.0550303976817,71.0696229221861,71.0710821746365,71.0712280998815,71.071242692406,71.0712441516585,71.0712442975837,71.0712443121763,71.0712443136355
"157",10.4867086410522,58,1,21,16.2607955932617,4,36,0,10.460000038147,1,0,0,0,95.4058330684204,87.4559941726835,82.6860908352413,81.0961230560939,79.8241488327759,79.5379546325294,79.5093352125048,79.5064732705023,79.5061870763021,79.506158456882,79.50615559494,79.5061553087458,79.5061552801264,79.5061552772645,79.5061552769783
"158",11.718132019043,37,1,18,3.0114049911499,85,10,1,11.1700000762939,1,0,0,0,98.3779577534006,80.2112058290815,69.31115467449,65.6778042896261,62.7711239817351,62.1171209124596,62.051720605532,62.0451805748393,62.04452657177,62.0444611714631,62.0444546314324,62.0444539774293,62.044453912029,62.044453905489,62.044453904835
"159",11.793285369873,47,1,15,4.11288404464722,38,120,0,17.6900005340576,1,0,0,0,7.04143937660675,42.2626168794872,63.3953233812155,70.4395588817916,76.0749472822525,77.3429096723562,77.4697059113665,77.4823855352676,77.4836534976577,77.4837802938967,77.4837929735206,77.483794241483,77.4837943682792,77.4837943809589,77.4837943822268
"160",12.3420362472534,55,1,18,3.60812211036682,143,2,1,25.4400005340576,1,0,1,0,78.5855263962742,87.3493458997586,92.6076376018492,94.3604015025461,95.7626126231036,96.0781101252291,96.1096598754416,96.1128148504629,96.113130347965,96.1131618977152,96.1131650526902,96.1131653681877,96.1131653997375,96.1131654028925,96.113165403208
"161",11.2127723693848,41,1,16,2.82232713699341,181,249,0,29.7900009155273,1,0,0,0,45.278259109022,65.0336727265562,76.8869208970767,80.8380036205835,83.998869799389,84.7100646896202,84.7811841786434,84.7882961275457,84.7890073224359,84.7890784419249,84.7890855538738,84.7890862650687,84.7890863361882,84.7890863433001,84.7890863440113
"162",11.801643371582,68,0,32,2.25341176986694,78,35,0,15.8800001144409,1,0,0,0,90.523615401708,94.6698719305539,97.1576258478614,97.9868771536305,98.6502781982459,98.7995434332843,98.8144699567882,98.8159626091386,98.8161118743736,98.8161268008971,98.8161282935494,98.8161284428147,98.8161284577412,98.8161284592339,98.8161284593831
"163",13.4104671478271,54,1,30,2.44107794761658,274,36,1,35.7900009155273,1,0,0,0,138.168391106992,122.1165942195,112.485516087004,109.275156709506,106.706869207507,106.129004519557,106.071218050762,106.065439403883,106.064861539195,106.064803752726,106.064797974079,106.064797396214,106.064797338428,106.064797332649,106.064797332071
"164",10.8696060180664,73,0,15,4.51461505889893,18,0,1,16.2000007629395,1,0,0,1,76.1483258877018,90.0308099646953,98.3603004108914,101.13679722629,103.357994678609,103.857764105381,103.907741048058,103.912738742326,103.913238511752,103.913288488695,103.913293486389,103.913293986159,103.913294036136,103.913294041133,103.913294041633
"165",11.6631479263306,68,1,14,3.23736810684204,224,173,0,20.5400009155273,1,0,1,0,135.767130378863,120.173230006051,110.816889782364,107.698109707801,105.203085648151,104.64170523473,104.585567193388,104.579953389254,104.57939200884,104.579335870799,104.579330256995,104.579329695614,104.579329639476,104.579329633862,104.579329633301
"166",10.7752838134766,71,0,20,2.54981589317322,0,0,0,11.7600002288818,1,1,1,0,89.5775893782621,85.8182354677363,83.5626231214208,82.8107523393156,82.2092557136315,82.0739189728525,82.0603852987746,82.0590319313669,82.0588965946261,82.058883060952,82.0588817075846,82.0588815722479,82.0588815587142,82.0588815573608,82.0588815572255
"167",11.4505767822266,57,0,24,7.32089138031006,102,39,0,16.0499992370605,1,0,0,0,10.6307009285022,48.9724724751304,71.9775354031074,79.645889712433,85.7805731598935,87.1608769355722,87.29890731314,87.3127103508968,87.3140906546725,87.3142286850501,87.3142424880878,87.3142438683916,87.314244006422,87.314244020225,87.3142440216053
"168",13.0038404464722,61,1,23,13.5689611434937,141,119,0,21.8099994659424,0,0,0,0,65.8758037442401,81.2404105496275,90.4591746328599,93.5320959939374,95.9904330827994,96.5435589277933,96.5988715122927,96.6044027707427,96.6049558965877,96.6050112091722,96.6050167404306,96.6050172935565,96.6050173488691,96.6050173544003,96.6050173549534
"169",12.1213293075562,53,1,5,8.54847526550293,115,39,0,20.0100002288818,1,0,0,1,76.5828514954831,82.0009250714826,85.2517692170823,86.3353839322822,87.2022757044421,87.3973263531781,87.4168314180517,87.418781924539,87.4189769751878,87.4189964802526,87.4189984307591,87.4189986258098,87.4189986453148,87.4189986472653,87.4189986474604
